file_name,text,source,duration_seconds,remote_url
00241.wav,"Mình để cho nó đau. Và mình để cho nó lành lại. Đau thì không ai muốn cả, đúng không? Thế nhưng mà thực ra cách tốt nhất để vượt qua nỗi đau là đau. Là cảm nhận cái đau. Sau đó thì tìm cái cách để vượt qua và cho nó thời gian. Và cái cách vượt qua là gì? Là chúng ta có thể cho chúng ta những cái trải nghiệm khác ngoài nỗi đau. Chúng ta có thể ngồi cả ngày và chúng ta có thể cảm nhận cái nỗi đau đó cả ngày.",1,23.74,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/1716/audio/audio.wav?Expires=1779856009&Signature=S9ubIHkEFnHVjD1RjckDt1fvoTAt0GYPyrFyF7oo8OKl5See0hzQXZULWxOR2cW8uzBzsDsf0C6o7g0Fvo3VOf7ukNiUVPs9lu6rCOdgV5lSL5ArWKosz-mUFV2f4DkeG-rN1sOH17pVoStD28eL51g5LdzqJsg8wtwKH4ztKcbhlklBkbjRB8tLICJ36XMbx31PiGjmx2ydOI3Ez2DcOHIlmqjL6SkyuW13l-RepTnJq-MttovL2yCqUbL8BuWQF7IedSVSLFIbZCDGzKnnXXr-8ASr8jKIUECZ0h~meQCEf0T9SPGmbzhri~~Y5nR2d4sf5U6U-1TWra5THVjRFQ__&Key-Pair-Id=K204OQ5RWQVDLD
00242.wav,"Hoặc chúng ta có thể sống, chúng ta có thể làm việc, chúng ta có thể đi tập gym, chúng ta có thể tập cái chân, tập cái tay, tập cái bụng. Cho đến khi nó còn đau hơn cả trái tim của chúng ta nữa. Thì đấy là cái cách của mình. Mình để cho nó đau và mình để cho nó lành. Rồi. Còn những khi mà mình làm cái việc gì nó khó, mình luôn luôn mình tự nhắc mình là bất cứ cái gì nó cũng sẽ đều khó cho đến khi mà nó dễ. Một người có thể trượt ván rất là giỏi. Một người có thể chạy rất là nhanh. Cũng đã có những cái lúc mà họ bắt đầu và họ thấy nó khó.",1,29.86,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/1717/audio/audio.wav?Expires=1779856009&Signature=ilUaJ7LdfoAN6rtWO9lmPfQ3QPZqOWp1PWmniDCp3TjXZXO8sHwAwB2f6w8acsH-XyORKr38t~PvxWGyKZG56xfMELlLtlPbPefjW2yFdR~JW2BraHowDpFjYGiMhIqMps0ZpkNhvje-SxuPZsFFLdjNzwbIY7kWxO2J1UKa3GLXXiszjQgVh-QXmXqFvfvM7DmEseYw2ZvEs4tRdqqHNl-65gCk~AjsU0hx1~uspBYYCHXmKjPmYIqCbXLxyi7-9TKlCHc0zqAi3S9sAT5us4GhmYYWtDAatl8ohUllCyIuUAqEq4wDBQq2hFI4aCGxq5gSUyaiNhf~6qbWY5fdvQ__&Key-Pair-Id=K204OQ5RWQVDLD
00243.wav,"Và họ cũng té. Và họ cũng không quen. Và họ cũng vụn về. Đúng không? Thế nhưng mà họ đã đẩy và họ đã làm. Họ đã làm tiếp tục cho đến khi mà khó nó biến thành dễ. Bởi vì chúng ta làm cho nó quen thì nó thành dễ thôi. Làm gì có ai sinh ra đã biết làm một cái việc gì đó đâu. Đúng không? Chúng ta học. Chúng ta học lái xe. Chúng ta học nấu ăn. Chúng ta học cắm cơm. Chúng ta học dọn nhà. Chúng ta trải qua những cái lần đầu tiên làm cháy. Chiên trứng cũng làm cháy. Chúng ta trải qua những lần đầu tiên lái xe, lùi xe vào cái rầm.",1,28.14,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/1718/audio/audio.wav?Expires=1779856009&Signature=gpk75iKUFTgXmrbF13oZCQY8M1oRmK~h5J77kkx2adS1Re~qbbFC0HoiIMKZaiRcXDK~vPTcqr4u29ehv5A5BpYcGjyogF9d5ACiSA1eyY5azN~RDbKFqZJ2ZqGnIuAt5oDzqv2Hec-2CBbuuIGP5ju713sdabFf6d3CNyHIMXPdp6cn4yeocINa6FIGQRZyu1~0CZYtuvnOZsB-NAdMkP0NdKEpNXztpjiIqCCaNW-3YH-4Lk0kPXwUjUK51M0Gc1RDTweq7g1t8kYMkpf9pkUiNavPftNHs0~L9SHvZ3QTDFs4HsYw5jBpztKUTYeOY~xAHuwgj3sJH3WhpcFz1A__&Key-Pair-Id=K204OQ5RWQVDLD
00244.wav,"Trải qua những cái trải nghiệm mà nó thất bại. Làm cho đến khi nó bớt khó thôi. 3 lời khuyên của chị dành cho các bạn 24, 25 tuổi mới chập trứng vào đời ạ. À, 3 câu thì hơi khó. Bởi vì bây giờ mà mình thống kê ra 3 câu thì là mình nghĩ là những cái ý đó nó có thể sẽ trùng lập với những cái câu hỏi. Những cái câu trả lời cho những câu hỏi khác.",1,20.16,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/1719/audio/audio.wav?Expires=1779856009&Signature=qHPystVo~exImgb9BeshSozf0QUjmfJR-YWG8QBktXA2LuK~IhP0rmiMH4IG0ReNaRX5f9TzU-M83bm5NtRQfVLDCoHlP71jHulk7nnv9P9zMtT5g0TUNbfPNQb3oxoROhixzN9PvdpUj0uFDIvK1Nx-~6Llrs4Dg8nxb1r0nF4HdqAqi0SFb3XHV8hRM1TEx4K4eg6BqW0cXcLPn0JpRW1wbQaajrrdl2yUQngtcHqflic4CfqYpBHQ6c-iFNSd6uVcV4JbqjTovRyKFrDv7uGJJCw2cBeNpWzDkoz-5fZp5wkSSJwPXT9lrNEnT-fTRZ~uNCbAlA9HwpJ9Fudhvw__&Key-Pair-Id=K204OQ5RWQVDLD
00245.wav,"Thế cho nên là bây giờ mình sẽ cố gắng mình đúc kết lại xem là Nếu mà các bạn không nhớ gì và không nghe gì bất cứ một câu hỏi nào khác trong cái video này thì cái điều mà mình muốn để lại cho các bạn là cái điều gì thì mình nghĩ hãy ý thức về cái nguồn lực mà các bạn giàu có nhất ở cái tuổi 24, 25. Khi mà các bạn ở tuổi 24, 25 thì là sẽ rất dễ để các bạn xa vào một cái con đường mà theo mình nghĩ là nó hơi sai lầm.",1,26.34,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/1720/audio/audio.wav?Expires=1779856009&Signature=Zm98C~BzsTKZglfDN7pQFcnw8Oa~u5Dnrr0Nz5XI1Fm5mKX5M8H-LqEFzaZHYLZsp-Fj~YD5jWo0~F33HgigJ9bZM-Frkz8BvvnBEtSLvJgH5UVwkU1zFbOYoeoISCG7Yz21TChALtfZWyxWPKUspBdZBEMhC5YJcFiF~uBs6nm9XEpva0mjnZEMqnpsikiHHAkNFbvc3Y2osmLyQjqjpehUoyoQOjTadHVpF~mHMCyHcgTl61GmG7GzGeeOyAmPkKrBWVwckcM-w~xVoK5THHNV5dtDccTqXx9mcFEqTlx7AD6Vqcwxak8SdSt-EQmMVOhAygpR76SV9qu4ryUd3w__&Key-Pair-Id=K204OQ5RWQVDLD
00246.wav,"Đấy là các bạn chỉ toàn nhìn vào những cái nguồn lực mà các bạn không có thôi. Những cái mà các bạn không có bây giờ, không có kinh nghiệm sống, khả năng cao, các bạn không có tiền bạc. Các bạn nếu mà các bạn là con nhà giàu thì mình không nói chuyện làm gì. Thế nhưng mà nếu mà các bạn là một người lớn, gọi là trung bình, thì 24, 25 tuổi là khi mà các bạn chưa có tiền bạc, đúng không?",1,18.74,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/1721/audio/audio.wav?Expires=1779856009&Signature=yWyftCV-nzF9GNYool2y9U1O2vQSfJ58rSwcLXpIRhD69Z9WalMz1ov9zJcBfMR6zKilRGRgH8iPbyJOfYLeFYInAY904eM~9jRfhivDFQ7sMml5SpDK~2XPFA~O8N5ku-MDptLnjMN08~hxdu9a16Bg~wyz9wPL5ty60k~Oc3Qub9X-SX8gf6N4blhaJvRrBn8bhyPfAS2y4T0OiYkjOzvP3NF6~TKOEYVjZTPY72OVZfVRtHdS75UUhNHdaDVVDIMTF0c-npIlSgM9UsGQ0GiiYiDMu-2grkaH6DgAWHm~LM-e64Z912oYE1HzbflD4cjDyKbIwN1yriHey3j5Bg__&Key-Pair-Id=K204OQ5RWQVDLD
00247.wav,"Thì nếu mà các bạn chỉ tập trung nhìn vào đó, các bạn quên mất đi những cái nguồn lực mà các bạn có dồi dào và rất là quý giá ở thời điểm hiện tại đó là Một là thời gian, hai là tự do và ba là sức trẻ của các bạn. Những cái đó nó ít đi theo thời gian. Ở tuổi 30 độ đi, ở tuổi của mình có thể có tiền bạc, có thể có kinh nghiệm sống hơn. Thế nhưng mà thời gian này, sức trẻ này và tự do nó không còn như trước nữa.",1,27.14,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/1722/audio/audio.wav?Expires=1779856009&Signature=g4ese-Y5AbhGLC9wemcBnXPV2ztoNpqvX2PDHGt8mt~JKmDj-0uXEMcG0OpL~wlLjzVmP1kBV8s0TpRUtIyvPrlqH~vsoE5hPgRW1gIOhy50hl-kuGGq-jmqRiqlc8KQeK8b~AuMshYb5xGS7B0-S7t9TMXENw-zM1KdaULbjOzSuKrXWpnwABqFe8LqSy5wLSNkO7czFw3j3cqrQu4raYXSEvEaJwKQ~DE4SvTuDg5ftZD6Oz4pocxt5FhWknBUHK1HKq18EzPMvqAvq9YsMHUE66w0dGdre1RO7pbdpVjm0~Jog~wXzr~YwE3SWO9b44Phlpj2SX9sCaSLqbOOmg__&Key-Pair-Id=K204OQ5RWQVDLD
00248.wav,"Bởi vậy cho nên 24, 25 tuổi là thời điểm hoàn hảo để các bạn có thể tập dụng những cái nguồn lực đó vào những cái công việc mà các bạn muốn làm, vào những cái trải nghiệm mà các bạn có thể trải nghiệm, vào những cái nơi mà các bạn muốn đi. Đó là những cái nguồn lực quý giá nhất mà các bạn có ở thời điểm hiện tại. Nhưng mà một cái sai lầm rất là phổ biến mà mình quan sát thấy rất là nhiều là các bạn đang không coi trọng những cái nguồn lực đó vì các bạn không có thực sự ý thức được là nó sẽ mai một đi như thế nào theo thời gian. Đúng không? Các bạn đã sống cái tương lai đâu mà các bạn biết.",1,27.82,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/1723/audio/audio.wav?Expires=1779856009&Signature=ZFIBGaPlN8SLhg4bytv7mie-ewAypcbtafShq~hBkD9cpcOUH9RZV~4B5xfiM0NrYs51UrXeHv4g1DmfW6Ltpu~bbuPJC2hKc~x3kNtzQPYES79iNFMF3~gPIyaNEF2hpoJqihEQPoo98LXx4v7D5rGsOolyxr99lfClpC7qsdibK01vKWscfQwm7lKpd2t2uxIJcJcSfUHW3pJZ3nOfgBkAHfIDG6gydIQfAUMtJKspDfkiLYeuYSNavw3IX8c21MJ-7NK9cT74t39K7KS3FT-n6QPYwfJqD8pJYiWHOiwsw6lZeP9YnPcZ1BN1HRhYMjzxHzT1w7-gy4p171UFVg__&Key-Pair-Id=K204OQ5RWQVDLD
00249.wav,Bởi vậy cho nên các bạn lại làm rất là nhiều việc để giết thời gian là một. Lãng phí sức khỏe là hai. Và đánh đổi cái sự tự do vô giá của mình để đổi lấy một số những cái tiêu chuẩn về sự ổn định mà bản thân các bạn cũng không thực sự hiểu cái sự ổn định đó. Đó nó là gì? Những cái tiêu chuẩn ổn định mà mình đặt ở trong ngoặc kép thì nó có thực sự ổn định hay không? Mình nghĩ là chúng ta sẽ nói kỹ hơn vào những câu hỏi sau.,1,25.38,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/1724/audio/audio.wav?Expires=1779856009&Signature=LMQo0mXIdnsCXJma-HYLi~D4ReemxAr2O290u-JnkQbd9Wc3EppmBSsww7eXQs~bCh9vb9BDGIPD7XXZEhn71v6bLhBf-G8UHBbx5mvRBH-5vDDz7TsH3SP3SSQ1u-n2l4rZGQgkNmO-S08pmDqduDKYqBU936f6~zQ0DkwMdFdBdclTz5tKX4H~wMZLm1TrS8T6KDu62uLaG~PDdD8baWuxRVf3wYCoRguSb8uWwRoux2~aZjFod3STGP34xkhHucePqz-NDUejIasfjNQqnY4omXUud~UgNGdsTXzvjVtCi1CqfNDK1UT9tpzAZoi7mrafqmHN6DCJ9kHdSqYrSg__&Key-Pair-Id=K204OQ5RWQVDLD
00250.wav,"Chị nghĩ như thế nào về chữa vấn đề bên trong xong hãy chữa vấn đề bên ngoài? Câu này nó hơi khái quát một chút thế cho nên là có thể khi mà nghe câu hỏi này thì nhiều bạn sẽ có nhiều cái cách hiểu khác nhau đối với cái cách hiểu của mình đó. Chữa bên trong và chữa bên ngoài tức là sao? Chữa bên ngoài tức là cố gắng giải quyết một cái sự việc nào đó mà nó xảy đến với chúng ta. Ok, cái gì đã xảy ra? Người kia đã làm gì?",1,24.86,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/1725/audio/audio.wav?Expires=1779856009&Signature=UOtKFOtnmprvqAWHF53aMlOG0UlE6B2nAH~acN229GiSW08WUakZG5AxBEcnBiosFwQf15pkUbxWo4cdXsmUBwW20jZk9~g5570vX5yNLKFfDd1GHe87zKHHIFr0f690vGaDiO80PuJ0vKzQANSe4PBTu8djrbdWtUs8o2Wc1FapdUCKjy1w555zwxROhWaPtZoyDas2chGtH7VuWj~znrHjIfmihITbF5A2ebp2gndB9NsNOVIpC7myTfykTaS-Q~An0MW3yCvuNXtCw2i7W1CR4XYrkuaH3a3vEprkArjAG6bmqHjHc~wVSlIQWDSvQOCYeR1KGuslucmNuzpLEw__&Key-Pair-Id=K204OQ5RWQVDLD
00251.wav,"Và sẽ rất là dễ để đi vào một cái lối mòn là Ok, tôi nói cái điều này với bạn bởi vì bạn đã nói cái điều trước đó với tôi. Không, tôi nói cái điều này với bạn là có lý do từ bên trong tôi và chúng ta cần phải nhìn nhận cái lý do ở bên trong mình. Đấy là cái cách mà mình hiểu cái cụm từ chữa bên trong.",1,18.28,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/1726/audio/audio.wav?Expires=1779856009&Signature=A-TcdSpHflHQ0-uGoKs5e~~OwiXlZEhW34q8VvKVmH8MzswiBjWKpJwOiH6f5MWE~tkcS-AdimrPot9VZB~xABRuDfM6qEZnpcq3m6PwLth5pnUzzisuXInsPkgUrqNodN4smCo59W8Y9oBH0toy-SEUcyfRXX7D9EsR7PvnREjJI9km4m~tEJC~Kaq7bdyQhF5OG0UhwZFEusSlHNEhzgAfnXlscuoLyt~VfJa4QrGcx1NbGwvsMW23g14mQsxx9S8G8fvZGGU1Y74Hr3MBSyDjF7WRXkfU-8dk2eDE6PX0VEhTEGTtF~0pKkypYGvnV-FI282YhPBcYQopBlpLAA__&Key-Pair-Id=K204OQ5RWQVDLD
00252.wav,"Bất cứ một cái hành động nào, một cái cách phản ứng nào, một cái thái độ nào, một cái cảm xúc nào mà chúng ta có hướng ra bên ngoài với một đối tượng nào đó, với một chuyện gì đó, với một người nào đó cũng có lý do xuất phát từ bên trong chúng ta. Chúng ta là người như thế nào? Tính cách của chúng ta đã như thế nào? Chúng ta có những vết thương gì? Chúng ta có những cái điểm nhạy cảm gì? Và chúng ta có những điểm thiếu nhạy cảm gì? Đều là có lý do ở bên trong.",1,23.94,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/1727/audio/audio.wav?Expires=1779856009&Signature=b~DwmD6sLS0XjVS0KAXbcYkWGp~fIHEL9dRyi2MzOZbjaGMpvUChofos1qLjq0hN3LoeMKzEo5xVJuyduECENP~k22s3SNtUhCDuy6EiccK8tlg0DBWHT-pYrH~57ucShnFIDE5dIsBrlsiBtmxg5DHn2Ave75E0Ajr7~wt5EJwPR5zrRqTBjXg0rHAOaWwVk8VfmJTSHYb3QbYd1E6nRSehUACboVABOBB-YyNaw8l5CcV-voGt8zGRk8O2NUxCvLseEdCGVea4Sk9imzJAMzl~G2z-lpL1dCVfLfT8h6NRP6Ms-qp75r-wiS7cbSQFfFDVHgnobxrmhn~gfdb7hw__&Key-Pair-Id=K204OQ5RWQVDLD
00253.wav,"Ví dụ như là cái cách mà chúng ta yêu một người nào đó có thể phản ánh cái cách mà chúng ta muốn được yêu ở bên trong. Hoặc là cái cách mà chúng ta ghét bỏ một người nào đó, cách mà chúng ta tấn công một người nào đó, cách mà chúng ta lựa chọn một cái điểm nào đó để chỉ trích người khác. Có thể là cái điểm mà chúng ta ghét về chính bản thân mình. Có thể là cái điểm mà chúng ta cảm thấy nhạy cảm và cảm thấy khó chịu về chính bản thân mình. Cho nên là chúng ta tỏ ra đặc biệt nhạy cảm cũng như là chỉ trích chính cái điểm đó ở người khác.",1,29.84,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/1728/audio/audio.wav?Expires=1779856009&Signature=Xw6PVJmu7U52B87D~ebmJyX5E4dd9ux2vuyLGBJhLEI0r1TqsfdUFbM5hB6XC5iwX9yiPocGbSwumzDlb8XgvVZvJP0u7-tah1tiZuKNVz2IPwfyFYtOpDkU1Gj8iidjNUG3LUtj5pqcASNYD9Cjwld-LBAUmf5DhAWvuF4RMvEfXNwE9GPpE1sQrd1-quJMfnt-X3iNTBBDDBF00V4qdzceL~jv7k1irvdVStNpNIa1lHI~GuzxnLcufZHw4lb2zwYnN86qTNsUR7p~~MgSxWPeJiBFIJYyvK6I~VpF5v2PDOn1qrS9crFI7bH7slog8sfPKf6vEgqVbLjCXbwR9A__&Key-Pair-Id=K204OQ5RWQVDLD
00254.wav,"Bởi vậy, theo ý kiến của mình thì rất là quan trọng để chúng ta nhìn nhận lại những cái điều đó và để chúng ta đối chiếu lại với bản thân mình xem là cái lý do mà mình cảm nhận thấy những điều đó hay là lý do mà chúng ta nói những cái câu đó hay là lý do chúng ta làm những điều đó là gì ở bên trong chúng ta. Bởi vì nếu mà chúng ta không nhìn nhận sự việc từ bên trong chúng ta ra thì chúng ta sẽ rất là dễ rơi vào một cái bẫy, một cái lối mòn, một cái nơi mà chúng ta cứ lúc nào chúng ta cũng đổ lỗi cho người khác.",1,27.44,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/1729/audio/audio.wav?Expires=1779856009&Signature=u6ydYla7-sV6A5FsUkQB-bnDln881e-3uTV2H-qXqsTTJJd7DBoRoxdSnUXk8yia-Mflaf83p2PeuXO3j37sCFKooAtKWME0QywF5-xQBeHmQldaQU5zB1vS8LxU1t6ZouJP8YJO6VkmJBqoq12zDeJhH3OUdhP9zeVbzRsKuvahZDOuhvtwTnk5A96IbxZPY4turnL02VkVNFeMJVdujkUlMnMas5nRg9OdaUCFb5QBWiTey5jBPpT7sqUDDBwHFOm5K2t1JK3ywiPrbL8hV2IMqMUl0SW2gjFJy9nYwUen11wvAQfKZkTy863ndAxMTf8~6bO8k~QVm1mj8entGA__&Key-Pair-Id=K204OQ5RWQVDLD
00255.wav,Chúng ta nghĩ rằng là chúng ta phản ứng như vậy là tại người khác. Thế nhưng mà... Cái tâm lý nạn nhân thì nó sẽ có rất là nhiều những cái hại cho chính bản thân bạn về lâu dài thôi. Những cái độc hại từ mình nó độc hại cho chính mình trước đã. Sau đấy thì có thể là nó hại ảnh hưởng đến người ta ở một khía cạnh nào đó. Thế nhưng mà rồi người ta cũng sống cuộc sống của người ta. Quan trọng là mình phải hiểu mình và mình phải chữa bên trong trước khi mà mình chữa bên ngoài. Nhiều lựa chọn với nhiều được mất. Làm sao để biết đâu là ngã rẽ mình sẽ ít hối hận nhất ạ?,1,29.02,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/1730/audio/audio.wav?Expires=1779856009&Signature=BI64o6phbONIRmhHQwy5TwM4kOwJI4j2drlKjISdZ50Fyh7z2A0boXbMx37HFsgGhm0~bDumfwp4E4uG-1FcjgCSj2nnYHiFLA9Y5k9y8pg-96KVe6KjqVzdipwawNdXcG9CPmdfyARfF72R2dZwpk0J7lxm8BEjBz1a1doRPcTlEXAFnwae-Xr0R9e338eYDtdla33v6gIfBoLBzBED2gufI4DuqxNkTgsxn9DsekDce5hVb8~WSbmAg9m-3s3JfcNwLjfW1dKe7BwjYg5ZOFy6swkNNGxzo7wztR3~Uvqw~JjsWm-3Tda-4ygVHm~cEdVSnikDqG~qzSCX2xm15g__&Key-Pair-Id=K204OQ5RWQVDLD
00256.wav,"Đầu tiên thì phải xác định tinh thần nữa này. Không ai biết chắc được tương lai đâu. Thế nhưng mà theo quan sát của mình, với những người mà mình đã quan sát được và với chính cuộc sống của mình khi mà nhìn nhận lại thì là mình thấy là thường những cái quyết định mà làm cho người ta hối hận sau này là những cái quyết định mà người ta làm vì ý kiến của người khác chứ không phải là vì họ. Khi mà người ta đưa ra những cái quyết định cho cuộc đời người ta dựa trên bản thân của người ta những cái gì mà người ta thực sự mong muốn thì thường là sau này kể cả có được có mất thì là người ta cũng không hối hận.",1,29.36,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/1731/audio/audio.wav?Expires=1779856009&Signature=QJ8JGud2f6pSq0~8UDE6oKXG270i12Y0IfLjjIJ7LvLrwcSS11PV5awgnupoktF1nz~Z50C8OjAWv-a9cWKhN1FPYuwMH6kYFkBbM2svcPQvfOBVhjDH1yahqLMWTbj7Re1mpTFqrr~jLwWqaXJVn~ndf5ByaR39zIu8T8kHgT2DIVJKMrk1j0v1MQC1kY2NM5Veg4EWmC3QsyoY20b4sS0WTiQV7bAl2yKwqnlBijiwYRcjbfI168bSaAFlnTgx0EcRJB7ii4T5uWeEIj2gdf6yoNVvGbfW7BXdCl~t-kvXIJHcHQJDRQmBL2wpmCfNhvhBuT8xqVEVszwA4LGEOA__&Key-Pair-Id=K204OQ5RWQVDLD
00257.wav,"Bởi vì không có một cái quyết định nào mà các bạn có thể đưa ra mà chỉ có được không có mất. Bất cứ cái gì nó cũng có được mất hết trơn á. Bất cứ một cái hành trình nào nó cũng sẽ có những cái thắng thua nhất định của nó. Cho nên là để mà mong muốn chọn một cái gì đó mà chỉ có thắng không có thua là không có. Cái đó là chắc chắn không có. Còn khi mà mình đã lựa chọn cái điều mà mình muốn làm thì nó mang lại cho mình cái trải nghiệm, cái được mất mà sau này mình nhìn lại mình không có hối hận.",1,27.18,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/1732/audio/audio.wav?Expires=1779856009&Signature=gapCHjMeKTR4M5xVlrftEgvHRO16ImVb-BGF7apDfz4tl11euDBX0PrIyOHmsvj24ADi0uVO3CwhlWAFlR~PQls9skA5wk4EHjN7DLXb2bwuimt4nu0UWuFFynxkE6ec0nebU1J9n4i5gxVSNcHh5X9Fdkz4EsnCKyUYwYp1jhsjEaLlevzeUg0lR4Z3Kw6e-a1cwzaBlocZaj5S-OAqOkSZ3iaLrjsqgo8wiNkg2bGtO4psSYoZOVX2Qp9bQInoUoZdKc48hpCM8LHEK~2dXcIzaUuQkJG-KBinJoJg6a02dspy7VJzXKdBcn80W-1MH1~TipjT027mpJSIYq~UnA__&Key-Pair-Id=K204OQ5RWQVDLD
00258.wav,"Thế nhưng thường là người ta hối hận khi mà người ta quyết định dựa trên những cái lời nói bên ngoài. Người ta không quyết định theo ý của người ta. Người ta không sống cuộc sống của người ta. Người ta không sống cái đời của người ta. Thì thường là cái đó sẽ là cái mà dẫn đến cái hối hận sau này. Theo như quan sát của mình thì là như vậy. Làm sao để thôi nghĩ về những điều người khác bàn luận, đánh giá về mình? Ở trong bộ phim của chúng ta thì chúng ta là nhân vật chính. Và nhân vật chính thì tất nhiên là nhân vật chính diện rồi. Thế nhưng mà bản thân chúng ta hiểu là chúng ta có những điểm tốt, điểm xấu.",1,29.52,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/1733/audio/audio.wav?Expires=1779856009&Signature=V-tcGwRz2rzXh84ua6VcYhiI57Te~r0eEh4jK9UuTkpgR10fZiCvCo4gYmO7vqWWchPJN8o5T3T2r4LYG40SmAbp87S9A5Bs-tX5ctilsEIKgWIh~ZB5tVNgGF1IAalmLEF9NHre8N2m8WUejuschIUV5k7sm18vgjHBJHO9nUJxczoLDIa-5505x8gG1~B2wkqbcREXM60AEvk0pZc9EOPPMgd6TtPFxo~essvrvqxBqGeu9jWroLNwJrUYtPNpMIqJ9c52rPX53CP1GBXK7qLGPngsiUzN-LcC8O6Sa0aLucg~~u1w~T1nGijTeY63Yl18hlMyc4MG9qNcXqr6Bg__&Key-Pair-Id=K204OQ5RWQVDLD
00259.wav,"Và khi mà nói đến câu chuyện người khác, bộ phim của cuộc đời người khác thì đôi khi chúng ta là vai phụ. Đôi khi chúng ta là vai quần chúng. Đúng. Và sẽ rất nhiều khi chúng ta là vai phản diện. Các bạn hình dung khi mà các bạn ít tuổi, da rẻ, mịn màng, đúng không? Non nớt. Các bạn đứng một chỗ và các bạn nghĩ là bây giờ mà đi vào rừng thì các bạn sẽ kiểu như là phải cọ quẹt vào đủ thứ hết trơn. Các bạn sẽ phải va chạm. Các bạn sẽ phải cọ sát. Và các bạn sẽ xước sát. Và các bạn sẽ bầm dập.",1,25.64,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/1734/audio/audio.wav?Expires=1779856009&Signature=r36CwPjEGqTfJ~3gV7GDvXdSWsuxGrUsEicwZK3emwIFPvejVRusxwjNb0qSUbU4s9eL4aBeuI~gYZtgHnDQwA9KAM~cvJ0NufXLDQN~Q~qE4gM5Tpboe3MhFi73TJQVqDcLvu14aS9~hJAdoogJuYJzQB2GsWodn-ocvqI0A786V8Mx2oFnGfOdTr2hxBXdRr5AYkpB74JoF6eaAvsonXFFibYFizOhwmCVa1VPnbX2DeZfgYqk~MTZEuydFzItRBC7mMvZAe2e~t68oQVAmfyonECxY8-G1AJAZQKQDLdd9IpSJ-dnXpQf8q0RwCFi-yfatHdj~GaKRHubyKfRZQ__&Key-Pair-Id=K204OQ5RWQVDLD
